book,chapter,verse,ix,pos_P,pos_V,pos_N,pos_A,tense_X,active_P,mode_P,number_S,case_G,case_N,case_A,gender_M,gender_N,count_ἑαυτοῦ,count_ἄν,count_ἀλλ’,count_ἀλλά,count_ἄλλοσ,count_ἀπό,count_ἄρα,count_αὐτόσ,count_δ’,count_δέ,count_δή,count_διά,count_δαί,count_δαίσ,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐμόσ,count_ἐν,count_ἐπί,count_εἰ,count_εἰσ,count_γάρ,count_γε,count_γα^,count_ἡ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅσ,count_ὅστισ,count_ὅτι,count_οὕτωσ,count_οὗτοσ,count_οὔτε,count_οὖν,count_οὐδείσ,count_οἱ,count_οὐ,count_οὐδέ,count_οὐκ,count_περί,count_πρόσ,count_σύ,count_σύν,count_τά,count_τε,count_τήν,count_τῆσ,count_τῇ,count_τι,count_τί,count_τισ,count_τίσ,count_τό,count_τοί,count_τοιοῦτοσ,count_τόν,count_τούσ,count_τοῦ,count_τῶν,count_τῷ,count_ὑμόσ,count_ὑπέρ,count_ὑπό,count_ὡσ,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_σόσ,count_αὐτός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,capitalized_words,pos_RA,pos_RR,pos_RP,person_3,tense_A,active_M,mode_I,number_P,case_D,gender_F,pos_C,person_1,active_A,pos_D,person_2,tense_P,tense_F,mode_N,pos_RI,mode_S,pos_RD,case_V,pos_X,tense_I,pos_I,mode_D,mode_O,tense_Y
Ro,7,1,Ro:7:1,0.058823529411764705,0.29411764705882354,0.29411764705882354,,,,0.058823529411764705,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.5294117647058824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.8888888888888888,0.3333333333333333,0,4,0,0,0,4.25,0.0,0.0,0,0.11764705882352941,0.058823529411764705,,0.11764705882352941,,,0.23529411764705882,0.17647058823529413,0.058823529411764705,,0.17647058823529413,0.058823529411764705,0.29411764705882354,,0.058823529411764705,0.29411764705882354,,,,,,0.058823529411764705,,,,,,
Ro,7,2,Ro:7:2,0.05,0.2,0.3,0.05,0.1,0.1,0.05,0.8,0.2,0.25,,0.5,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4761904761904763,0.6666666666666666,0.42857142857142855,0,2,1,2,0,10.0,10.5,10.0,-2,0.25,,,0.15,0.05,,0.1,,0.2,0.15,0.15,,0.1,,,0.05,,,,0.05,,,,,,,,
Ro,7,3,Ro:7:3,0.034482758620689655,0.2413793103448276,0.1724137931034483,0.1724137931034483,,,0.06896551724137931,0.7241379310344828,0.20689655172413793,0.13793103448275862,0.10344827586206896,0.3793103448275862,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.6333333333333333,0.4,0,3,1,2,0,9.666666666666666,15.0,14.5,-2,0.13793103448275862,,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.06896551724137931,,0.13793103448275862,0.1724137931034483,0.1724137931034483,,0.1724137931034483,0.034482758620689655,,0.10344827586206896,0.034482758620689655,0.034482758620689655,,0.06896551724137931,,,,,,,,
Ro,7,4,Ro:7:4,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.07692307692307693,,0.07692307692307693,0.038461538461538464,0.5,0.23076923076923078,0.038461538461538464,0.07692307692307693,0.4230769230769231,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,3.7037037037037037,0.7777777777777778,0.5555555555555556,0,5,1,0,0,5.2,13.5,0.0,0,0.23076923076923078,,0.11538461538461539,,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.2692307692307692,,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,,,0.038461538461538464,,0.038461538461538464,,0.038461538461538464,,,,,,
Ro,7,5,Ro:7:5,0.16666666666666666,0.125,0.25,,,,,0.3333333333333333,0.20833333333333334,0.125,0.041666666666666664,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.68,0.52,0,2,0,1,0,12.0,0.0,12.5,-1,0.3333333333333333,,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.375,0.25,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.08333333333333333,,,,,0.041666666666666664,,,,,,0.08333333333333333,,,,
Ro,7,6,Ro:7:6,0.15,0.2,0.25,,,0.1,0.05,0.35,0.2,0.05,0.05,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380952380952381,0.9523809523809523,0.42857142857142855,0,3,1,0,0,6.666666666666667,10.5,0.0,-2,0.05,0.05,0.05,,0.1,,0.1,0.2,0.15,0.1,0.15,0.1,0.1,0.1,,0.05,,0.05,,,,,,0.05,,,,
Ro,7,7,Ro:7:7,0.03333333333333333,0.2,0.2,,,,,0.5333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5161290322580645,0.6129032258064516,0.5161290322580645,2,2,0,3,0,15.0,0.0,7.75,1,0.13333333333333333,,,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.03333333333333333,,0.16666666666666666,0.2,0.1,0.16666666666666666,0.2,0.03333333333333333,,0.06666666666666667,,0.03333333333333333,,,,,0.03333333333333333,,,0.03333333333333333,0.03333333333333333
Ro,7,8,Ro:7:8,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.1111111111111111,,,0.05555555555555555,0.7222222222222222,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.05555555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578947368421052,0.8947368421052632,0.3684210526315789,0,2,1,0,0,9.0,9.5,0.0,-2,0.1111111111111111,,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,,0.05555555555555555,0.5555555555555556,0.1111111111111111,,0.05555555555555555,,,,,,,,,,,,,,,
Ro,7,9,Ro:7:9,0.07692307692307693,0.23076923076923078,0.23076923076923078,,,,0.07692307692307693,0.6923076923076923,0.3076923076923077,0.23076923076923078,,0.07692307692307693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,0.8571428571428571,0.35714285714285715,0,1,0,2,0,7.0,0.0,6.5,-1,0.15384615384615385,,0.07692307692307693,0.07692307692307693,0.15384615384615385,,0.15384615384615385,,,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,,,,,,,,,,0.07692307692307693,,,,
Ro,7,10,Ro:7:10,0.14285714285714285,0.14285714285714285,0.21428571428571427,,,0.07142857142857142,,0.7142857142857143,,0.35714285714285715,0.14285714285714285,0.07142857142857142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7333333333333334,0.8,0.4,0,2,0,1,0,7.0,0.0,7.5,-1,0.14285714285714285,,0.14285714285714285,0.07142857142857142,0.14285714285714285,,0.14285714285714285,,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,,,,,,,,0.07142857142857142,,,,,,,
Ro,7,11,Ro:7:11,0.14285714285714285,0.21428571428571427,0.21428571428571427,,,,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.21428571428571427,0.14285714285714285,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.8666666666666667,0.5333333333333333,0,0,1,0,0,0.0,7.5,0.0,-2,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.21428571428571427,,0.14285714285714285,,,0.5,0.14285714285714285,,0.21428571428571427,,,,,,,,,,,,,,,
Ro,7,12,Ro:7:12,,,0.15384615384615385,0.3076923076923077,,,,0.6153846153846154,,0.6153846153846154,,0.23076923076923078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,0.7142857142857143,0.5,0,2,1,0,2,6.5,7.0,0.0,-2,0.15384615384615385,,,,,,,,,0.38461538461538464,0.38461538461538464,,,,,,,,,,,,,,,,,
Ro,7,13,Ro:7:13,0.1,0.16666666666666666,0.23333333333333334,0.1,,0.03333333333333333,0.03333333333333333,0.7333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645161290322581,0.5806451612903226,0.41935483870967744,0,2,1,3,0,15.0,15.5,10.0,-1,0.16666666666666666,,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.03333333333333333,,0.06666666666666667,0.3333333333333333,0.13333333333333333,,,0.03333333333333333,,0.03333333333333333,,,,0.06666666666666667,,,,,,,0.03333333333333333,
Ro,7,14,Ro:7:14,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.6666666666666666,,0.4,0.13333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1875,0.875,0.4375,0,2,1,2,0,7.5,8.0,7.5,-1,0.13333333333333333,,0.06666666666666667,0.06666666666666667,,,0.2,0.06666666666666667,,0.13333333333333333,0.2,0.13333333333333333,0.2,,,0.13333333333333333,,,,,,,,,,,,
Ro,7,15,Ro:7:15,,0.375,,,,,,0.6875,,,0.3125,,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0588235294117645,0.7058823529411765,0.29411764705882354,0,2,1,2,0,8.0,8.5,8.0,-2,,0.1875,,,,0.0625,0.375,,,,0.1875,0.375,0.3125,0.125,,0.375,,,,,0.125,,,,,,,
Ro,7,16,Ro:7:16,,0.25,0.08333333333333333,0.08333333333333333,,,,0.6666666666666666,,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3076923076923075,1.0,0.38461538461538464,0,2,1,0,0,6.0,6.5,0.0,-2,0.08333333333333333,0.08333333333333333,,,,,0.25,,0.16666666666666666,,0.25,0.25,0.25,0.08333333333333333,,0.25,,,,,0.08333333333333333,,,,,,,
Ro,7,17,Ro:7:17,0.08333333333333333,0.16666666666666666,0.08333333333333333,,,,0.08333333333333333,0.5833333333333334,,0.3333333333333333,0.08333333333333333,,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,0.9230769230769231,0.5384615384615384,0,0,1,0,0,0.0,6.5,0.0,-2,0.08333333333333333,,0.25,,,0.08333333333333333,0.08333333333333333,,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,
Ro,7,18,Ro:7:18,0.08,0.24,0.04,0.08,0.04,,,0.6,0.04,0.16,0.08,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.7307692307692307,0.5384615384615384,0,4,0,2,0,6.25,0.0,8.666666666666666,-1,0.16,,0.12,0.12,,0.08,0.16,,0.16,0.08,0.16,0.04,0.16,0.08,,0.2,,0.08,,,0.04,,,,,,,
Ro,7,19,Ro:7:19,,0.3076923076923077,,0.15384615384615385,,,,0.6923076923076923,,,0.38461538461538464,,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.7857142857142857,0.2857142857142857,0,2,1,0,0,6.5,7.0,0.0,-2,,0.15384615384615385,,,,,0.3076923076923077,,,,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,,0.3076923076923077,,,,,0.07692307692307693,,,,,,,
Ro,7,20,Ro:7:20,0.058823529411764705,0.23529411764705882,0.058823529411764705,,,,0.058823529411764705,0.6470588235294118,,0.23529411764705882,0.17647058823529413,,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,0.9444444444444444,0.5,0,2,1,0,0,8.5,9.0,0.0,-2,0.058823529411764705,0.058823529411764705,0.17647058823529413,,,0.058823529411764705,0.17647058823529413,,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941,,0.23529411764705882,,,,,0.058823529411764705,,,,,,,
Ro,7,21,Ro:7:21,,0.26666666666666666,0.06666666666666667,0.13333333333333333,,,0.06666666666666667,0.8,,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5625,0.75,0.5,0,0,0,1,0,0.0,0.0,8.0,0,0.26666666666666666,,0.13333333333333333,0.06666666666666667,,0.06666666666666667,0.13333333333333333,,0.26666666666666666,,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,,0.26666666666666666,,0.06666666666666667,,,,,,,,,,
